Source,Target,TE_Discrete,TE_kNN,Bias_kNN,TE_kNN_Corrected
SM,OVV,-2.409573389053218,2.2663162893998083,1.5064937295838836,0.7598225598159247
SM,WES,-2.161409956356171,1.6602459365714286,1.5064937295838836,0.153752206987545
SM,PAA,-2.3071923461088835,1.8351966701855909,1.5064937295838836,0.32870294060170724
SM,HESM,-2.030156532833178,1.8411769316031066,1.5064937295838836,0.33468320201922297
SM,ENLC,-2.1961119059012044,1.8527079261170905,1.5064937295838836,0.34621419653320684
SM,ETRN,-2.1870612853948357,1.8568689369065667,1.5064937295838836,0.3503752073226831
SM,AM,-2.342640029210668,1.748443264333815,1.5064937295838836,0.24194953474993142
RRC,GPOR,-2.52257127720436,2.0087572888199468,1.505982113646468,0.5027751751734788
RRC,CPE,-2.377165509334673,1.7889369659766003,1.505982113646468,0.2829548523301324
RRC,SBOW,-2.5353173252681964,1.880501547980448,1.505982113646468,0.37451943433398016
RRC,REI,-2.3163617644841583,1.7564127741782747,1.5054394279368284,0.2509733462414463
RRC,TPL,-2.307535597930449,1.7920335067967965,1.5054394279368284,0.2865940788599681
RRC,OVV,-2.385051089211381,1.8432364051775443,1.5054394279368284,0.3377969772407159
RRC,WES,-2.1651399793999984,1.4767893172198208,1.5054394279368284,-0.028650110717007626
RRC,PAA,-2.2921541316150824,1.5642209959685238,1.5054394279368284,0.05878156803169543
RRC,HESM,-2.0146985471073724,1.622996745868135,1.5054394279368284,0.11755731793130653
RRC,ENLC,-2.1915213612788205,1.5973959897451553,1.5054394279368284,0.0919565618083269
RRC,ETRN,-2.1527510540458765,1.7319109338088379,1.5054394279368284,0.22647150587200948
RRC,AM,-2.336255016445258,1.6158994974200311,1.5054394279368284,0.11046006948320275
GPOR,CPE,-2.391525115908088,1.468803778297297,1.5065572888632788,-0.03775351056598186
GPOR,SBOW,-2.499720606677621,1.6124843400830422,1.5065572888632788,0.10592705121976342
GPOR,REI,-2.3153752899732982,1.5061591553039897,1.5065572888632788,-0.00039813355928908223
GPOR,TPL,-2.3055555108537353,1.516288124914702,1.5065572888632788,0.00973083605142322
GPOR,OVV,-2.342246660456291,1.5297903216014253,1.5065572888632788,0.023233032738146475
GPOR,WES,-2.181725346853807,1.1976536334242747,1.5065572888632788,-0.3089036554390041
GPOR,PAA,-2.269524365096057,1.291678818063389,1.5065572888632788,-0.21487847079988986
GPOR,HESM,-2.0169428791006356,1.3580540350931185,1.5065572888632788,-0.14850325377016027
GPOR,ENLC,-2.1798992345552644,1.3255503786605394,1.5065572888632788,-0.1810069102027394
GPOR,ETRN,-2.1586742482717445,1.4481845981399983,1.5065572888632788,-0.05837269072328044
GPOR,AM,-2.3325810348699108,1.2887359582361624,1.5065572888632788,-0.2178213306271164
CPE,SBOW,-2.527383138287039,1.9767512259071356,1.5063402668999082,0.4704109590072274
CPE,REI,-2.3534926986596627,2.022230758456437,1.5063402668999082,0.515890491556529
CPE,TPL,-2.3525896456693496,1.9339160006784897,1.5063402668999082,0.4275757337785815
CPE,OVV,-2.404598656413955,2.105646221072666,1.5063402668999082,0.5993059541727579
CPE,WES,-2.158498896309383,1.5487337421953067,1.5063402668999082,0.0423934752953985
CPE,PAA,-2.2815028341219046,1.6974834962776688,1.5063402668999082,0.19114322937776063
CPE,HESM,-2.0236828015967605,1.7064315389824414,1.5063402668999082,0.2000912720825332
CPE,ENLC,-2.2031070923618055,1.7110018609723712,1.5063402668999082,0.20466159407246298
CPE,ETRN,-2.186210669655562,1.7210407411563575,1.5063402668999082,0.21470047425644934
CPE,AM,-2.3401957262848754,1.6470834190890253,1.5063402668999082,0.14074315218911715
SBOW,REI,-2.3012263784855325,1.6948084366321259,1.5060524673758595,0.18875596925626636
SBOW,TPL,-2.3266495905496205,1.6856202896122103,1.5060524673758595,0.17956782223635082
SBOW,OVV,-2.3724278216286523,1.7400963466921564,1.5060524673758595,0.2340438793162969
SBOW,WES,-2.1690208203378187,1.3878301179951629,1.5060524673758595,-0.11822234938069665
SBOW,PAA,-2.280977945165272,1.5014505149236523,1.5060524673758595,-0.004601952452207181
SBOW,HESM,-2.008789925860698,1.5205269719898553,1.5060524673758595,0.014474504613995798
SBOW,ENLC,-2.1589187372921685,1.5306586191340958,1.5060524673758595,0.024606151758236328
SBOW,ETRN,-2.1715459965471027,1.5852818607059826,1.5060524673758595,0.07922939333012313
SBOW,AM,-2.3489614013277613,1.4637236254616484,1.5060524673758595,-0.04232884191421116
REI,TPL,-2.331474300105644,1.82298937724585,1.5061534469931843,0.31683593025266577
REI,OVV,-2.3808218751007804,1.9056570617732769,1.5061534469931843,0.39950361478009255
REI,WES,-2.160628556130959,1.4578696279518202,1.5061534469931843,-0.04828381904136414
REI,PAA,-2.3027326601097737,1.6075956835580236,1.5061534469931843,0.1014422365648393
REI,HESM,-2.012523638329176,1.6117282520467957,1.5061534469931843,0.10557480505361139
REI,ENLC,-2.2037446594161243,1.6165457281314746,1.5061534469931843,0.11039228113829025
REI,ETRN,-2.1740177032943127,1.6924577384135304,1.5061534469931843,0.1863042914203461
REI,AM,-2.3546790389855223,1.5554460472944647,1.5061534469931843,0.049292600301280354
TPL,OVV,-2.358341547282648,1.6705363320329667,1.5061846821587508,0.1643516498742159
TPL,WES,-2.160922072579737,1.3347603300208473,1.506452081871225,-0.17169175185037777
TPL,PAA,-2.299106638616224,1.4506633609672563,1.506452081871225,-0.05578872090396869
TPL,HESM,-2.010271123234287,1.4813483956951183,1.506452081871225,-0.0251036861761067
TPL,ENLC,-2.207556158313965,1.5026708342492898,1.506452081871225,-0.003781247621935213
TPL,ETRN,-2.159688296997797,1.5324362335282697,1.506452081871225,0.025984151657044707
TPL,AM,-2.340493486750029,1.417464692852437,1.506452081871225,-0.088987389018788
OVV,WES,-2.187170638907273,1.5305372502150187,1.5059810261374922,0.024556224077526556
OVV,PAA,-2.3137244061606057,1.690497592785018,1.5059810261374922,0.18451656664752591
OVV,HESM,-2.020185915734286,1.7110411028742907,1.5059810261374922,0.2050600767367985
OVV,ENLC,-2.17567204014766,1.7312987603046786,1.5059810261374922,0.22531773416718637
OVV,ETRN,-2.1556121547788356,1.7781141924384851,1.5059810261374922,0.27213316630099293
OVV,AM,-2.365555113299826,1.6661803123976209,1.5059810261374922,0.1601992862601287
WES,PAA,-2.333864790814709,1.8943020742390047,1.5057854012431235,0.3885166729958811
WES,HESM,-2.0196908949617964,1.8613048525084195,1.5057854012431235,0.35551945126529594
WES,ENLC,-2.1955646907750426,1.8776131960453766,1.5057854012431235,0.37182779480225303
WES,ETRN,-2.1608684958516187,1.8693747723556933,1.5057854012431235,0.3635893711125697
WES,AM,-2.3611805208973684,1.7888809058714916,1.5057854012431235,0.2830955046283681
PAA,HESM,-1.975951323393397,1.8328119422520976,1.5060995609258525,0.32671238132624514
PAA,ENLC,-2.185911496629064,1.8570316574542076,1.5060995609258525,0.3509320965283551
PAA,ETRN,-2.158194975132947,1.84694259321674,1.5060995609258525,0.3408430322908875
PAA,AM,-2.3598038508884214,1.7520034455545703,1.5060995609258525,0.24590388462871782
HESM,ENLC,-2.202473277062279,1.654976452347432,1.5064226372335099,0.14855381511392207
HESM,ETRN,-2.185457657273547,1.7288324311014074,1.5064226372335099,0.2224097938678975
HESM,AM,-2.349047407104795,1.5962699317314795,1.5064226372335099,0.08984729449796958
ENLC,ETRN,-2.179059655053834,1.8585377647730166,1.5061898660227888,0.35234789875022776
ENLC,AM,-2.347191285904917,1.778729133898825,1.5061898660227888,0.2725392678760361
ETRN,AM,-2.3644806607244035,1.55834761486738,1.506262481619969,0.05208513324741104
